headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
Your Monday Briefing: Djokovic Leaves Australia,2022-01-16,nyt://article/0f048161-03a7-57e4-bc29-9c818a72ae28,article,briefing,Briefing,"['Politics and Government', 'Defense and Military Forces', 'War and Armed Conflicts', 'Surveillance of Citizens by Government', 'Computers and the Internet', 'United States International Relations', 'Australian Open (Tennis)', 'Tennis', 'Coronavirus (2019-nCoV)']",,1282,NYTNow
"Inside a Deadly Bronx Fire: Scenes of Chaos, Desperation and Love",2022-01-16,nyt://article/d2591104-00f5-58a7-aab6-6de3b6c36c23,article,News,New York,"['Fires and Firefighters', 'Deaths (Fatalities)', 'Rescues']",1,2319,Metro
"Andrew Vachss, Children’s Champion in Court and Novels, Dies at 79",2022-01-16,nyt://article/a22c9d7e-d0d3-5824-a5f7-53315c56215b,article,Obituary (Obit),Obituaries,"['Child Abuse and Neglect', 'Sex Crimes', 'Deaths (Obituaries)', 'Legal Profession', 'Books and Literature', 'Writing and Writers', 'Law and Legislation']",22,1440,Obits
Tonga Shrouded by Ash and Mystery After Powerful Volcano Erupts,2022-01-16,nyt://article/aeff9a74-2a9b-58f3-b7ad-27aec0bb5ff4,article,News,World,"['Volcanoes', 'Tidal Waves and Tsunamis', 'Deaths (Fatalities)']",4,727,Foreign
Up When You’re Down,2022-01-16,nyt://article/76c66f42-ef3d-5b5f-b12d-eb106769d558,article,News,Crosswords & Games,['Crossword Puzzles'],,1071,Games
What We Learned in the N.F.L.’s Wild-Card Round,2022-01-16,nyt://article/32042f84-b000-5027-aadf-8d55047b4b44,article,News,Sports,"['Playoff Games', 'Football']",7,1800,Sports
Tampa Bay Takes Eagles Out of Their Game and Out of the Playoffs,2022-01-16,nyt://article/f2c7f0ce-4ebc-5dea-8f34-95c335643c09,article,News,Sports,"['Football', 'Playoff Games']",6,923,Sports
"In reporting a drop in daily cases, Hochul sees reason for optimism.",2022-01-16,nyt://article/4dc06a95-cda2-5ab9-aba2-0ea0bc5c9b73,article,News,New York,[],,541,Metro
Tornadoes in Florida Cause Widespread Damage,2022-01-16,nyt://video/67f65baa-4182-5d5e-9670-4e233b6fae7d,multimedia,Video,U.S.,['Tornadoes'],,0,
An Unplayed Australian Open Is a Turning Point for Novak Djokovic,2022-01-16,nyt://article/0b018061-56cb-5893-b627-bd8672f82aa1,article,News,Sports,"['Tennis', 'Australian Open (Tennis)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Content Type: Personal Profile']",1,1543,Sports
"Charles E. McGee, Honored Tuskegee Airman, Dies at 102",2022-01-16,nyt://article/d2b37732-f503-5383-9b5a-512dd59af17c,article,Obituary (Obit),Obituaries,"['United States Defense and Military Forces', 'World War II (1939-45)', 'Deaths (Obituaries)', 'Discrimination', 'Race and Ethnicity', 'Black People', 'Blacks']",10,1612,Obits
Woman Pushed Onto Subway Tracks ‘Never Saw’ Her Attacker,2022-01-17,nyt://article/fa264535-6958-54b0-8ad5-1f1cf625b8fb,article,News,New York,"['Subways', 'Murders, Attempted Murders and Homicides', 'Content Type: Personal Profile']",17,1452,Metro
Scenes From a Weekend of Mourning in the Bronx,2022-01-17,nyt://article/aa0ffa28-8f84-5a8a-9c4d-a0856fa9d618,article,News,New York,"['Funerals and Memorials', 'Accidents and Safety', 'Fires and Firefighters']",,478,National
Custom 1951 Mercury Sells at Auction for $1.95 Million,2022-01-17,nyt://article/a8cd2b1d-beab-5c35-a403-6395feaa1db2,article,News,Business Day,"['Antique and Classic Cars', 'Restoration and Renovation', 'Auctions']",,380,Business
North Korea Launches 2 Short-Range Ballistic Missiles,2022-01-17,nyt://article/0e723422-6b71-5929-8487-2d0a7e493c9c,article,News,World,"['Missiles and Missile Defense Systems', 'Embargoes and Sanctions', 'International Relations']",7,445,Foreign
Who Is King of Florida? Tensions Rise Between Trump and a Former Acolyte.,2022-01-17,nyt://article/f81238c5-d68e-54d9-a6ee-4f0ccb05bc9c,article,News,U.S.,"['Presidential Election of 2024', 'Politics and Government', 'Coronavirus (2019-nCoV)']",1,1596,Politics
"China’s Economy Is Slowing, a Worrying Sign for the World",2022-01-17,nyt://article/2793b5a3-1d19-54a5-aacd-3f18deaafa27,article,News,Business Day,"['Politics and Government', 'Economic Conditions and Trends', 'Coronavirus (2019-nCoV)', 'International Trade and World Market', 'Consumer Behavior']",1,1395,Business
Cowboys Come Up Short Against 49ers Long Before Clunky Finish,2022-01-17,nyt://article/b188134c-c7da-55bf-aa40-c18d13b10e82,article,News,Sports,"['Football', 'Playoff Games']",6,1172,Sports
The chairman of Credit Suisse resigns after an inquiry into his pandemic conduct.,2022-01-17,nyt://article/c07d6d1e-f439-5cc5-9ab8-a4cd2c9bec5a,article,News,Business Day,"['Appointments and Executive Changes', 'Coronavirus (2019-nCoV)']",3,304,Business
Melanie Lynskey on That Chilling ‘Yellowjackets’ Finale,2022-01-17,nyt://article/ba0054b2-662a-5407-9ffe-67395de7c67a,article,News,Arts,['Television'],2,1477,Culture
"11 Hours of Fear, Negotiation and Finally, Relief",2022-01-17,nyt://article/45c22193-cacf-591a-a40e-e5caca1508dc,article,News,U.S.,"['Kidnapping and Hostages', 'Rescues', 'Synagogues', 'Jews and Judaism', 'Deaths (Fatalities)', 'Terrorism']",1,1438,National
Your Monday Briefing,2022-01-17,nyt://article/da53b94f-c0ae-5006-a326-c923889ff391,article,briefing,Briefing,[],,1308,NYTNow
What’s on TV This Week: Michelle Obama and ‘Billions’,2022-01-17,nyt://article/2e2f33e7-7c73-5db7-ae9f-5e50d58aa32e,article,News,Arts,"['Television', 'Movies']",4,957,Culture
"China’s Births Hit Historic Low, a Political Problem for Beijing",2022-01-17,nyt://article/792ea548-a3ef-5b26-be1b-66af8e51a7e9,article,News,World,"['Birth Rates', 'Population', 'Census', 'Economic Conditions and Trends', 'Politics and Government']",1,1156,Foreign
"Poroshenko, Ex-President, Returns to Ukraine, Roiling Politics",2022-01-17,nyt://article/43027cd3-0360-5c4a-8342-229ac76aff74,article,News,World,"['Politics and Government', 'Defense and Military Forces', 'War and Armed Conflicts', 'United States International Relations']",4,1188,Foreign
Spelling Bee Forum,2022-01-17,nyt://article/2e7ab9a0-679e-5816-ac65-c7c053b265dc,article,News,Crosswords & Games,[],,241,Games
The C.D.C.’s New Challenge? Grappling With Imperfect Science,2022-01-17,nyt://article/b7f649ea-964a-566a-89f5-9d0cbf38ba79,article,News,Health,"['your-feed-science', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Quarantines', 'United States Politics and Government']",1,1587,Science
Eastern Europe Tests New Forms of Media Censorship,2022-01-17,nyt://article/2e95b2e8-c462-50fc-8d99-2b0812db46d1,article,News,World,"['Politics and Government', 'Elections', 'Censorship', 'Freedom of the Press', 'News and News Media', 'Television']",10,1513,Foreign
The Bronx Fire Victims: Passionate Students and Hardworking Parents,2022-01-17,nyt://article/e1b92e4e-46fd-5173-87c0-589b3036b561,article,News,U.S.,"['Fires and Firefighters', 'Deaths (Fatalities)']",15,1791,Metro
"A Record Virus Surge in the Philippines, but Doctors Are Hopeful",2022-01-17,nyt://article/077ec038-e39b-55be-ac40-268811471a79,article,News,World,"['Coronavirus Omicron Variant', 'Coronavirus Delta Variant', 'Coronavirus (2019-nCoV)', 'Lungs']",8,1220,Foreign
‘The Betrayal of Anne Frank’ Gives New Scrutiny to a Cold Case,2022-01-17,nyt://article/545bdf52-0513-59a3-bbfc-7a08a7b62c9e,article,Review,Books,"['Books and Literature', 'Holocaust and the Nazi Era']",1,1063,Culture
The Too-Short Evolution of Mac Miller,2022-01-17,nyt://article/2b8f29c0-392c-5f56-b3e1-565ac38e3678,article,Review,Books,"['Books and Literature', 'Rap and Hip-Hop', 'Content Type: Personal Profile']",,775,BookReview
Try Intuitive Eating to Break the Diet Cycle,2022-01-17,nyt://article/760ed12b-2ff2-5898-ba41-39fd31e9922d,article,News,Well,"['Content Type: Service', 'Weight', 'Diet and Nutrition', 'Calories']",7,1479,Well
"Alone With a Basketball, a Hoop and Covid",2022-01-17,nyt://article/c7e30b02-1a0c-57fe-976e-c2e3d822479a,article,News,Sports,"['Coronavirus (2019-nCoV)', 'Basketball', 'Quarantine (Life and Culture)']",8,895,Sports
The Persistent Gender Gap at the Supreme Court Lectern,2022-01-17,nyt://article/0c2ef2f6-30e4-5c5e-91b2-b1517877263e,article,News,U.S.,"['Women and Girls', 'Discrimination', 'Legal Profession', 'audio-neutral-informative']",13,820,Washington
"For Two Roommates, the Fine Print Held a Big Surprise",2022-01-17,nyt://article/b3a57f86-7e06-5522-8f98-1ada3ae281ff,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']",4,1168,RealEstate
Boom Times for Classic Car Auctions Conducted Online,2022-01-17,nyt://article/fa9851c1-6eaf-5526-8a9f-c75da1430c27,article,News,Business Day,"['Antique and Classic Cars', 'Auctions']",4,1233,Business
America’s Ugliest Confederate Statue Is Gone. Racism Isn’t.,2022-01-17,nyt://article/5faff9f1-f812-5900-95d2-b7eb4ec30c67,article,News,Opinion,"['Monuments and Memorials (Structures)', 'Black People', 'Blacks', 'Civil War (US) (1861-65)', 'Discrimination']",15,1204,OpEd
Schwarzenegger: We Put Solar Panels on 1 Million Roofs in California. That Win Is Now Under Threat.,2022-01-17,nyt://article/55f6b605-3986-58e8-8105-72070a0e060c,article,Op-Ed,Opinion,"['Solar Energy', 'Politics and Government', 'State Legislatures', 'Home Repairs and Improvements', 'Roofs']",15,1042,OpEd
"Welcome to the ‘Well, Now What?’ Stage of the Story",2022-01-17,nyt://article/848b76be-9d8d-5f3d-a395-837b7839a3e4,article,Op-Ed,Opinion,"['Presidential Election of 2024', 'Quarantine (Life and Culture)', 'United States Politics and Government', 'Filibusters and Debate Curbs', 'Voting Rights, Registration and Requirements']",14,1588,OpEd
What the Supreme Court’s Vaccine Case Was Really About,2022-01-17,nyt://article/e28a1219-771c-5233-8cec-51674bffaf0a,article,Op-Ed,Opinion,"['United States Politics and Government', 'Vaccination and Immunization', 'Workplace Hazards and Violations', 'Labor and Jobs', 'Coronavirus Return to Office', 'Coronavirus (2019-nCoV)', 'Courts and the Judiciary', 'Regulation and Deregulation of Industry']",,1843,OpEd
A Slaughter of Wolves Like This Hasn’t Been Seen in a Century,2022-01-17,nyt://article/0e409278-cac6-5622-9017-1384909dd2b8,article,Op-Ed,Opinion,"['Wolves', 'Endangered and Extinct Species', 'Hunting and Trapping', 'Conservation of Resources', 'State Legislatures', 'Elk', 'Livestock', 'National Parks, Monuments and Seashores']",20,1147,OpEd
"The Eerie, Lunar Nothingness of Namibia’s Skeleton Coast",2022-01-17,nyt://article/2510c6e8-da3b-53d4-abb6-f249bdcf1ffe,article,News,Travel,"['Travel and Vacations', 'Deserts', 'Quarantine (Life and Culture)', 'Road Trips', 'Shipwrecks (Historic)']",10,1186,Travel
"A Grand Miami Beach Hotel, and Its History, Might Be Torn Down",2022-01-17,nyt://article/c70f7f14-bf99-53c5-b0b9-b1207890a12e,article,News,U.S.,"['Historic Buildings and Sites', 'Travel and Vacations', 'Hotels and Travel Lodgings']",1,1321,National
Winter Storm Drops Heavy Snow in the Northeast as the South Digs Out,2022-01-17,nyt://article/44bd060a-4fe5-56b6-86fc-05398b7e36f5,article,News,U.S.,"['Weather', 'Wind', 'Snow and Snowstorms', 'Traffic Accidents and Safety', 'Power Failures and Blackouts']",,1172,Express
Behind the Movement to Create More Black Video Game Characters,2022-01-17,nyt://article/d6d3e534-d405-5953-bc19-a7484021c8d3,article,News,Crosswords & Games,"['Black People', 'Blacks', 'Computer and Video Games', 'Discrimination', 'Race and Ethnicity']",,1251,Games
"Dictator’s Son Can Stay in Philippine Presidential Race, Officials Say",2022-01-17,nyt://article/117c4b92-3de3-5bad-bc29-c8021ef55713,article,News,World,['Politics and Government'],8,505,Foreign
"No Corrections: Jan. 17, 2022",2022-01-17,nyt://article/6a722f5f-74ad-50a9-9442-2f79afd44716,article,News,Corrections,[],,52,Corrections
Quotation of the Day: A Renegade Pop Music Genre Challenges the Old Guard,2022-01-17,nyt://article/f6fc11e0-14a4-5f22-9126-819a21e851d9,article,News,Today’s Paper,[],3,42,National
"In Volcano’s Aftermath, an Agonizing Wait for Tonga News",2022-01-17,nyt://article/f0eae40a-c7c9-584f-a85d-d68544f5d496,article,News,World,"['Volcanoes', 'Tidal Waves and Tsunamis']",8,984,Foreign
News analysis: Variants force the C.D.C. to make decisions with scant data.,2022-01-17,nyt://article/a2011d6f-ec7b-5373-9481-e078cf788611,article,News,World,[],,318,Science
French Far-Right Candidate Convicted for Inciting Racial Hatred,2022-01-17,nyt://article/77d671af-07bb-5c85-ba5b-82707a72f580,article,News,World,"['Elections', 'Immigration and Emigration', 'Politics and Government', 'Discrimination', 'Polls and Public Opinion', 'Race and Ethnicity', 'Right-Wing Extremism and Alt-Right', 'Fines (Penalties)']",7,867,Foreign
"After Quarantine, Keeping Up the Korda Family Tradition",2022-01-17,nyt://article/8f311d46-63a5-5047-a511-bb76df814ddb,article,News,Sports,"['Tennis', 'Australian Open (Tennis)']",9,619,Sports
Yemen’s Houthi Militia Claims Rare Military Strike on U.A.E.,2022-01-17,nyt://article/4465fdcf-6eb8-56c1-b3f3-d905ac049cbd,article,News,World,"['Drones (Pilotless Planes)', 'Deaths (Fatalities)']",8,755,Foreign
What You Get for $3.2 Million in California,2022-01-17,nyt://slideshow/ba684a41-ff71-5e72-aa31-a395700ec410,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
$3.2 Million Homes in California,2022-01-17,nyt://article/128345df-a557-54fd-a3e4-7f825e9554b7,article,News,Real Estate,['Real Estate and Housing (Residential)'],,1098,RealEstate
Janis Ian Lets Her Music Speak Her Mind (One Last Time),2022-01-17,nyt://article/47b6a5e5-59f7-5e9a-8d40-b00e2882fa71,article,News,Arts,"['Content Type: Personal Profile', 'Pop and Rock Music']",1,1243,Culture
China decides not to sell Olympics tickets to the Chinese public.,2022-01-17,nyt://article/7462286c-fefb-58f9-a893-f848add06c79,article,News,World,"['Coronavirus Omicron Variant', 'Olympic Games', 'Olympic Games (2022)', 'Coronavirus (2019-nCoV)', 'Coronavirus Risks and Safety Concerns']",,499,Foreign
Djokovic Returns to Warm Embrace in Home Country of Serbia,2022-01-17,nyt://article/6da25df5-8c75-5cec-8746-1a2f402d51cc,article,News,World,"['Tennis', 'Australian Open (Tennis)', 'Decisions and Verdicts']",9,613,Foreign
A Tense Texas Standoff Leads to Emotional Phone Call Between Brothers,2022-01-17,nyt://article/27af93c5-c92f-5298-8c6d-7735843efaad,article,News,World,"['Synagogues', 'Terrorism', 'Kidnapping and Hostages']",12,1199,Foreign
When Dementia Strikes at an Early Age,2022-01-17,nyt://article/9bdda95b-afd7-5bfe-a5d9-f51acde6c209,article,News,Well,"[""Alzheimer's Disease"", 'Memory', 'Dementia', 'Dreams', 'Chronic Traumatic Encephalopathy', 'Brain', 'Sports Injuries', 'Age, Chronological', 'Frontotemporal Dementia']",7,1102,Well
BBC Funding Frozen for 2 Years as Cabinet Minister Attacks Public Fee,2022-01-17,nyt://article/3bc68274-30a0-5fb0-9f37-ec09f82bcdf9,article,News,Business Day,"['Television', 'Politics and Government', 'Prices (Fares, Fees and Rates)']",3,880,Business
What to Cook Right Now,2022-01-17,nyt://article/b4f85de3-46e5-5cde-90a2-f5c50ac6842e,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,479,Dining
A California City Is Overrun by Crows. Could a Laser Be the Answer?,2022-01-17,nyt://article/f804a2dd-fbd8-57ae-af9a-3a4e25c07fbd,article,News,U.S.,"['Crows (Birds)', 'Laser (Light Amplification by Stimulated Emission of Radiation)']",13,656,Express
"Just when Broadway figures out how to keep shows running, the audiences vanish.",2022-01-17,nyt://article/b8d8d8bd-5f55-5744-b2da-245e5ab3f376,article,News,World,[],,278,Culture
The Real Roots of the Debate Over Schools During Covid,2022-01-17,nyt://article/9b5162b5-ab55-552a-adac-2b9e323302e8,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Education (K-12)', 'Vaccination and Immunization', 'Frauds and Swindling', 'Paranoia', 'Coronavirus (2019-nCoV)']",,1683,OpEd
"Ralph Emery, the Dick Clark of Country Music, Dies at 88",2022-01-17,nyt://article/c0fc1a1f-d3c2-56f5-95dd-7ecddd7feb58,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Country Music', 'Radio']",11,992,Obits
Officials Investigating Synagogue Attacker’s Link to 2010 Terror Case,2022-01-17,nyt://article/4f7603ea-7d97-59ca-8c41-3e902b53ca87,article,News,World,"['Synagogues', 'Terrorism', 'Kidnapping and Hostages', 'Jews and Judaism', 'Statue of Liberty']",12,879,Foreign
"Northern States See a Wintry Mix of Snow, Ice and Rain",2022-01-17,nyt://video/8cffab3b-7f17-5817-ba9f-76ae3332bb5a,multimedia,Video,U.S.,"['Snow and Snowstorms', 'Delays (Transportation)']",,0,
Unilever Pursues Glaxo and Pfizer Consumer Health Venture,2022-01-17,nyt://article/e67fe200-65db-5327-ad8e-e4a57b471b2e,article,News,Business Day,"['Mergers, Acquisitions and Divestitures', 'Drugs (Pharmaceuticals)', 'Cold and Cold Spells']",3,614,Business
A Fighter for Press Freedom Is Expanding Her Battle,2022-01-17,nyt://article/e1741a2a-38e4-580f-8e8b-72fc201f12bf,article,News,World,"['Freedom of the Press', 'News and News Media', 'Human Rights and Human Rights Violations', 'Appointments and Executive Changes', 'Content Type: Personal Profile']",4,1100,Foreign
"In London Shops, Greek Cheese, Sicilian Citrus and British Headaches",2022-01-17,nyt://article/96a0640a-78f6-556a-985b-5ca2881c4966,article,News,Business Day,"['International Trade and World Market', 'Food', 'Great Britain Withdrawal from EU (Brexit)', 'Customs (Tariff)', 'Agriculture and Farming']",1,1407,Business
A Love of Trees or a Display of Power? The Odd Park of an Oligarch.,2022-01-17,nyt://article/29177d24-632b-533d-bee0-5a4bcf699b66,article,News,World,"['Trees and Shrubs', 'Politics and Government', 'High Net Worth Individuals']",6,1264,Foreign
A North Sea Auction Produces Big Plans for Scottish Wind Farms,2022-01-17,nyt://article/4b660502-8679-5afc-afb4-c50a88ed1ff8,article,News,Business Day,"['Wind Power', 'Oil (Petroleum) and Gasoline', 'Alternative and Renewable Energy', 'Energy and Power']",5,700,Business
On the Scene: Trump's Latest Rally,2022-01-17,nyt://interactive/48448c6f-1678-5043-b7ab-c42809a60684,multimedia,Interactive Feature,U.S.,[],,0,U.S.
"In a Double Bill, the Avant-Garde Meets a Very Good Girl",2022-01-17,nyt://article/5bf1cfa4-9cc8-58c1-9214-5cf292e8fe09,article,Review,Theater,['Theater'],5,1009,Culture
"Sales of Electric Vehicles Surpass Diesel in Europe, a First",2022-01-17,nyt://article/58ba5342-2f6e-5261-9da7-600a9f3e2648,article,News,Business Day,['Electric and Hybrid Vehicles'],4,465,Business
"The Hostages Escaped. But Synagogues Ask, How Can They Be More Secure?",2022-01-17,nyt://article/c506a120-cef1-5eb9-b542-4866ae0369b1,article,News,U.S.,"['Kidnapping and Hostages', 'Synagogues', 'Rabbis', 'Security and Warning Systems', 'Terrorism', 'Jews and Judaism', 'ANTI-SEMITISM', 'audio-negative-sad', 'audio-negative-tragedy']",1,1407,National
"Review: In ‘Witness,’ Seeking a Haven for Jewish Refugees",2022-01-17,nyt://article/383f7de3-3704-5e74-8e17-2b0d3594c76e,article,Review,Theater,"['Theater', 'Jews and Judaism', 'Refugees and Displaced Persons', 'Holocaust and the Nazi Era']",2,601,Culture
Two members of the Joint Chiefs test positive for the coronavirus.,2022-01-17,nyt://article/2cf8c38f-29ff-599e-a75b-4517dc75f29e,article,News,World,['Coronavirus (2019-nCoV)'],,253,Washington
"Mothers, Absent and Present",2022-01-17,nyt://article/22f9614e-cb2d-57f4-9639-45ae4c4faf64,article,Letter,Opinion,"['Women and Girls', 'Single Mothers', 'Parenting', 'Colleges and Universities', 'Financial Aid (Education)', 'Admissions Standards', 'Christians and Christianity', 'Factories and Manufacturing', 'Labor and Jobs']",14,714,Letters
"After ‘Clyde’s,’ Lynn Nottage Just Has Two Shows Onstage. ‘Whew!’",2022-01-17,nyt://article/6143d114-a477-5d34-bd65-6f3f9d9321e6,article,News,Theater,['Theater'],1,1315,Culture
Your Tuesday Briefing: China Limits Olympic Spectators,2022-01-17,nyt://article/a9852283-5bc3-5788-9290-0f9c253d0c0e,article,briefing,Briefing,[],,1099,NYTNow
Senate Democrats Press Ahead With Debate on Voting Rights Bill,2022-01-17,nyt://article/0f819488-e291-565e-bd1f-203dfb8b2bc9,article,News,U.S.,"['Voting Rights, Registration and Requirements', 'Voting Rights Act (1965)', 'Law and Legislation', 'Filibusters and Debate Curbs', 'United States Politics and Government']",10,868,Washington
"Martin Luther King Jr.’s Family Tells Senate to Legislate, ‘Not Celebrate’",2022-01-17,nyt://video/f7361780-d817-51d9-8fae-5668f53f9dca,multimedia,Video,U.S.,"['Voting Rights, Registration and Requirements', 'Law and Legislation', 'Demonstrations, Protests and Riots']",,0,
Coronavirus Briefing: Omicron and the Need for Speed,2022-01-17,nyt://article/dddfa813-98d5-5c51-9e64-727e101f93fb,article,News,Briefing,['Coronavirus Omicron Variant'],,1075,NYTNow
Here’s Where Subway Riders Have Returned. And Where They Haven’t.,2022-01-17,nyt://article/6c58cad2-c026-5cf6-8e56-d0b5a3dd2ce7,article,News,New York,"['Subways', 'Commuting', 'Coronavirus Return to Office', 'Quarantine (Life and Culture)']",1,2213,Metro
"Covid, China, Trump: Your Monday Evening Briefing",2022-01-17,nyt://article/4d8a608e-981e-5aa5-8f94-0e9fd33db063,article,briefing,Briefing,[],,1281,NYTNow
"Pelicans Choose to Remain Upbeat, Not Beaten Down",2022-01-17,nyt://article/a2a69ad0-8bcc-52ba-9b39-30b8bafd0d65,article,News,Sports,['Basketball'],8,981,Sports
Airlines warn of chaos if 5G mobile service is deployed this week.,2022-01-17,nyt://article/5c7dc11a-28fa-5dc2-8c8f-4d31c7572937,article,News,Business Day,"['AIRLINES AND AIRPLANES', '5G (Wireless Communications)']",3,408,Business
Why a Blue City Is Feeling the Blues,2022-01-18,nyt://article/a33a7dc3-532d-5d5d-9c9e-8a935c4a789b,article,Op-Ed,Opinion,"['Economic Conditions and Trends', 'Coronavirus (2019-nCoV)', 'International Trade and World Market', 'Zoning']",15,913,OpEd
Marchers Honor King and Call on Senate to Pass Voting Rights Legislation,2022-01-18,nyt://article/3a2ac9fe-b034-5ebc-a360-cca8ca88c104,article,News,U.S.,"['Demonstrations, Protests and Riots', 'Voting Rights, Registration and Requirements', 'Filibusters and Debate Curbs', 'United States Politics and Government']",10,898,Washington
"Russia Thins Out Its Embassy in Ukraine, a Possible Clue to Putin’s Next Move",2022-01-18,nyt://article/f68a0d2d-93ca-5a69-a12d-537080881b5a,article,News,U.S.,"['Diplomatic Service, Embassies and Consulates', 'Evacuations and Evacuees', 'Defense and Military Forces', 'War and Armed Conflicts', 'Cyberwarfare and Defense', 'Politics and Government', 'United States International Relations', 'Embargoes and Sanctions']",1,1350,Washington
Eric Adams Ran on Making New York Safer. A Subway Killing Poses a Test.,2022-01-18,nyt://article/0b2b3a49-a2bc-58bf-89e8-e3cdc9f30a24,article,News,New York,"['Crime and Criminals', 'Murders, Attempted Murders and Homicides', 'Homeless Persons']",1,1300,Metro
Detainees Sue Arkansas Jail That Gave Them Ivermectin to Treat Covid,2022-01-18,nyt://article/dd0b88e6-494e-552f-b4f2-94a98b14132e,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Ivermectin (Drug)', 'Suits and Litigation (Civil)', 'Prisons and Prisoners']",,638,Express
It’s the Word,2022-01-18,nyt://article/b64609fd-b98b-539f-a350-caae140e67f9,article,News,Crosswords & Games,['Crossword Puzzles'],,1127,Games
Omicron prompts more cruise lines to cancel trips.,2022-01-18,nyt://article/c1843c97-a353-5ae9-9798-7610abffe308,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Cruises', 'Ships and Shipping']",,286,Express
2 Earthquakes in Remote Area of Western Afghanistan Kill at Least 22,2022-01-18,nyt://article/7efc0439-1c8f-5876-a1a6-afb6d4da91d7,article,News,World,"['Earthquakes', 'Deaths (Fatalities)']",,200,National
"It’s Not ‘Woke’ for Businesses to Think Beyond Profit, BlackRock Chief Says",2022-01-18,nyt://article/2a58b94c-9ef5-5930-b87a-762b32c9dbca,article,News,Business Day,['Corporate Social Responsibility'],,911,Business
Why Can’t We Turn Away From the N.F.L.?,2022-01-18,nyt://article/175d7d36-4764-5857-8147-bc5d6cfa8595,article,News,Sports,"['Football', 'Ratings (Audience Measurement)', 'Playoff Games', 'Black People', 'Blacks', 'Coronavirus (2019-nCoV)', 'Chronic Traumatic Encephalopathy', 'Discrimination', 'Sexual Harassment']",7,915,Sports
Italy Ponders a New Role for Draghi. Let the Politicking Begin.,2022-01-18,nyt://article/0c98a959-3669-5bc2-a33e-e503c739b423,article,News,World,"['Politics and Government', 'Legislatures and Parliaments', 'Elections']",4,1408,Foreign
Stafford and Beckham Get Playoff Vindication in Rams’ Win,2022-01-18,nyt://article/9666ae43-0367-52cd-9211-0fe753c0c9f0,article,News,Sports,"['Football', 'Playoff Games']",9,936,Sports
Your Tuesday Briefing,2022-01-18,nyt://article/cf71f4f8-158a-5ec3-92f1-707038bea62a,article,briefing,Briefing,[],,1402,NYTNow
Quotation of the Day: Worries in China That Population May Soon Shrink,2022-01-18,nyt://article/ed1e3c6a-6c95-521d-9551-4cec86542ced,article,News,Today’s Paper,[],3,44,Summary
Word of the Day: relinquish,2022-01-18,nyt://article/730b282d-7d1e-51e0-a70f-447d04e90b79,article,News,The Learning Network,[],,364,Learning
Jimmy Kimmel Recaps Trump’s Latest Rally,2022-01-18,nyt://article/85ba6d52-5a2e-55be-993a-bfee9017e8c8,article,News,Arts,['Television'],,426,Culture
Your Word of the Year,2022-01-18,nyt://article/edaa1aee-db8d-5d73-aa9d-ca13b3ed8ec7,article,News,The Learning Network,[],,149,Learning
Spelling Bee Forum,2022-01-18,nyt://article/fe7fe724-c51d-5dfa-9f7e-fd5e58d3e94e,article,News,Crosswords & Games,[],,236,Games
"In Arkansas, Trans Teens Await an Uncertain Future",2022-01-18,nyt://article/5ac35bf1-774d-5867-9ef7-901fd41cc910,article,News,Health,"['Transgender and Transsexuals', 'Discrimination', 'Teenagers and Adolescence', 'Law and Legislation', 'Estrogen', 'Hormones', 'Depression (Mental)', 'Anxiety and Stress', 'Mental Health and Disorders', 'your-feed-science', 'your-feed-health', 'Youth']",1,1647,Science
"In Quest for Energy Independence, Mexico Is Buying a Texas Oil Refinery",2022-01-18,nyt://article/81757aa1-a345-5d1b-91b1-fdf12f64db6e,article,News,Business Day,"['Oil (Petroleum) and Gasoline', 'Nationalization of Industry', 'Politics and Government', 'Greenhouse Gas Emissions', 'Refineries', 'Alternative and Renewable Energy', 'Mergers, Acquisitions and Divestitures', 'Global Warming', 'Air Pollution', 'Labor and Jobs', 'International Trade and World Market', 'Foreign Investments', 'Production']",1,1426,Business
"Naomi Osaka Returns, Ready or Not",2022-01-18,nyt://article/95a8de39-99e5-53d9-acbf-5053b155fd45,article,News,Sports,"['Tennis', 'Content Type: Personal Profile', 'Australian Open (Tennis)', 'Mental Health and Disorders']",6,1747,Sports
An Island Nation Covered in Ash Now Worries About a Covid Intrusion,2022-01-18,nyt://article/5e3ef205-8f6f-5ca1-840f-9135d324cb13,article,News,World,"['Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Volcanoes']",6,1045,Foreign
A Mayor and the Challenge of Making the City Safer,2022-01-18,nyt://article/6d9ea09c-3a19-5046-85bc-25fdbf9bfc14,article,briefing,New York,"['Subways', 'Police', 'Wind Power']",,1501,Metro
